id_hospital;nome_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
5710979;Hospital CNES 5710979;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;84;0;84;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
5715792;Hospital CNES 5715792;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;280;0;280;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
5718368;Hospital CNES 5718368;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;4092;3348;744;05;;1031;Grande Porte;Baixa/Media Complexidade;81,82
5847125;Hospital CNES 5847125;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;84;0;84;62;;2240;Medio Porte;Baixa/Media Complexidade;0,0
5851084;Hospital CNES 5851084;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;312;312;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
5852382;Hospital CNES 5852382;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;96;0;96;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
5860490;Hospital CNES 5860490;352900;Marília;SP;Sao Paulo;-22,2171;-49,9501;2857;1768;1089;05;;3999;Grande Porte;Baixa/Media Complexidade;61,88
5869412;Hospital CNES 5869412;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;360;216;144;07;;3999;Grande Porte;Baixa/Media Complexidade;60,0
5878675;Hospital CNES 5878675;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
5883229;Hospital CNES 5883229;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;24;24;0;73;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
5887623;Hospital CNES 5887623;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;600;600;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
5888883;Hospital CNES 5888883;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
5907594;Hospital CNES 5907594;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3036;0;3036;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
5922631;Hospital CNES 5922631;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;360;0;360;07;;3999;Grande Porte;Baixa/Media Complexidade;0,0
5932696;Hospital CNES 5932696;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;120;120;0;20;;1244;Medio Porte;Baixa/Media Complexidade;100,0
5935857;Hospital CNES 5935857;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;757;750;7;05;;1244;Grande Porte;Baixa/Media Complexidade;99,08
5969271;Hospital CNES 5969271;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;0;96;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
6017622;Hospital CNES 6017622;351220;Conchal;SP;Sao Paulo;-22,3375;-47,1729;10;0;10;20;;2143;Micro Porte;Baixa/Media Complexidade;0,0
6020917;Hospital CNES 6020917;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;1476;1476;0;07;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6024688;Hospital CNES 6024688;355280;Taboão da Serra;SP;Sao Paulo;-23,6019;-46,7526;180;180;0;21;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6048447;Hospital CNES 6048447;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;12;0;12;62;;2240;Micro Porte;Baixa/Media Complexidade;0,0
6053858;Hospital CNES 6053858;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;2820;2820;0;05;;1120;Grande Porte;Baixa/Media Complexidade;100,0
6054269;Hospital CNES 6054269;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
6066585;Hospital CNES 6066585;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;60;60;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6095666;Hospital CNES 6095666;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;3624;3624;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6106056;Hospital CNES 6106056;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;588;0;588;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
6123740;Hospital CNES 6123740;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;6300;6300;0;07;;1023;Grande Porte;Baixa/Media Complexidade;100,0
6126642;Hospital CNES 6126642;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;60;0;60;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
6135749;Hospital CNES 6135749;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;48;48;0;62;;1031;Pequeno Porte;Baixa/Media Complexidade;100,0
6136028;Hospital CNES 6136028;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;60;60;0;62;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6148956;Hospital CNES 6148956;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1356;0;1356;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
6164366;Hospital CNES 6164366;350170;Américo Brasiliense;SP;Sao Paulo;-21,7288;-48,1147;936;936;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
6166598;Hospital CNES 6166598;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;96;96;0;62;;1023;Medio Porte;Baixa/Media Complexidade;100,0
6169767;Hospital CNES 6169767;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;72;72;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6194168;Hospital CNES 6194168;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;732;0;732;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
6208940;Hospital CNES 6208940;351340;Cruzeiro;SP;Sao Paulo;-22,5728;-44,969;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6209114;Hospital CNES 6209114;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;84;0;84;05;;1015;Medio Porte;Baixa/Media Complexidade;0,0
6210937;Hospital CNES 6210937;353080;Mogi Mirim;SP;Sao Paulo;-22,4332;-46,9532;778;0;778;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
6212328;Hospital CNES 6212328;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;144;0;144;73;;2054;Medio Porte;Baixa/Media Complexidade;0,0
6212581;Hospital CNES 6212581;354580;Santa Bárbara d'Oeste;SP;Sao Paulo;-22,7553;-47,4143;144;144;0;36;;1023;Medio Porte;Baixa/Media Complexidade;100,0
6221165;Hospital CNES 6221165;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;192;192;0;70;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6233848;Hospital CNES 6233848;351050;Caraguatatuba;SP;Sao Paulo;-23,6125;-45,4125;72;72;0;62;;1023;Medio Porte;Baixa/Media Complexidade;100,0
6236596;Hospital CNES 6236596;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;1140;1140;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
6245838;Hospital CNES 6245838;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;108;108;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6255337;Hospital CNES 6255337;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;276;0;276;62;;2062;Grande Porte;Baixa/Media Complexidade;0,0
6258484;Hospital CNES 6258484;354100;Praia Grande;SP;Sao Paulo;-24,0084;-46,4121;18;18;0;62;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
6267521;Hospital CNES 6267521;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;192;192;0;70;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6271855;Hospital CNES 6271855;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;36;0;36;36;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6272622;Hospital CNES 6272622;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;10;0;10;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
6273270;Hospital CNES 6273270;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;1176;0;1176;07;;2054;Grande Porte;Baixa/Media Complexidade;0,0
6283993;Hospital CNES 6283993;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1152;0;1152;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
6284582;Hospital CNES 6284582;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;144;144;0;62;;1023;Medio Porte;Baixa/Media Complexidade;100,0
6289304;Hospital CNES 6289304;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;120;120;0;62;;1023;Medio Porte;Baixa/Media Complexidade;100,0
6291635;Hospital CNES 6291635;353390;Olímpia;SP;Sao Paulo;-20,7366;-48,9106;36;24;12;62;;2062;Pequeno Porte;Baixa/Media Complexidade;66,67
6293433;Hospital CNES 6293433;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6311253;Hospital CNES 6311253;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;48;0;48;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6311482;Hospital CNES 6311482;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;48;0;48;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6317154;Hospital CNES 6317154;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;12;0;12;62;;2240;Micro Porte;Baixa/Media Complexidade;0,0
6335500;Hospital CNES 6335500;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;12;0;12;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
6336302;Hospital CNES 6336302;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;120;120;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6356184;Hospital CNES 6356184;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;108;72;36;61;;3999;Medio Porte;Baixa/Media Complexidade;66,67
6387640;Hospital CNES 6387640;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;72;72;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6391869;Hospital CNES 6391869;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;132;132;0;62;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6398081;Hospital CNES 6398081;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;60;60;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6403069;Hospital CNES 6403069;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;708;0;708;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
6426247;Hospital CNES 6426247;350850;Caçapava;SP;Sao Paulo;-23,0992;-45,7076;240;0;240;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
6430082;Hospital CNES 6430082;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;36;0;36;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6430120;Hospital CNES 6430120;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;615;0;615;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
6443281;Hospital CNES 6443281;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;72;72;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6451098;Hospital CNES 6451098;350390;Arujá;SP;Sao Paulo;-23,3965;-46,32;432;432;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6457746;Hospital CNES 6457746;353930;Pirassununga;SP;Sao Paulo;-21,996;-47,4257;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
6471331;Hospital CNES 6471331;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;24;0;24;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6473954;Hospital CNES 6473954;350210;Andradina;SP;Sao Paulo;-20,8948;-51,3786;12;0;12;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
6479200;Hospital CNES 6479200;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;288;288;0;62;;1023;Grande Porte;Baixa/Media Complexidade;100,0
6492398;Hospital CNES 6492398;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;1068;0;1068;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
6532527;Hospital CNES 6532527;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;24;0;24;62;;2054;Pequeno Porte;Baixa/Media Complexidade;0,0
6548008;Hospital CNES 6548008;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;12;0;12;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
6569757;Hospital CNES 6569757;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;108;0;108;05;;3999;Medio Porte;Baixa/Media Complexidade;0,0
6591620;Hospital CNES 6591620;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;372;372;0;21;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6603378;Hospital CNES 6603378;353580;Paranapanema;SP;Sao Paulo;-23,3862;-48,7214;252;252;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6605605;Hospital CNES 6605605;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;420;0;420;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
6607330;Hospital CNES 6607330;355500;Tupã;SP;Sao Paulo;-21,9335;-50,5191;12;12;0;62;;1023;Micro Porte;Baixa/Media Complexidade;100,0
6614426;Hospital CNES 6614426;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1416;0;1416;07;;3069;Grande Porte;Baixa/Media Complexidade;0,0
6618332;Hospital CNES 6618332;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;48;0;48;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6618812;Hospital CNES 6618812;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;81;81;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6625649;Hospital CNES 6625649;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;1512;0;1512;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
6655416;Hospital CNES 6655416;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;216;216;0;62;;1023;Grande Porte;Baixa/Media Complexidade;100,0
6658024;Hospital CNES 6658024;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;120;120;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6668127;Hospital CNES 6668127;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6668143;Hospital CNES 6668143;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1824;0;1824;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
6669727;Hospital CNES 6669727;351620;Franca;SP;Sao Paulo;-20,5352;-47,4039;168;168;0;36;;1023;Grande Porte;Baixa/Media Complexidade;100,0
6673481;Hospital CNES 6673481;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;48;0;48;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6680968;Hospital CNES 6680968;353200;Morungaba;SP;Sao Paulo;-22,8811;-46,7896;144;144;0;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6709400;Hospital CNES 6709400;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;36;0;36;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
6729150;Hospital CNES 6729150;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;132;0;132;62;;3999;Medio Porte;Baixa/Media Complexidade;0,0
6754775;Hospital CNES 6754775;354580;Santa Bárbara d'Oeste;SP;Sao Paulo;-22,7553;-47,4143;240;240;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6783449;Hospital CNES 6783449;355410;Taubaté;SP;Sao Paulo;-23,0104;-45,5593;228;0;228;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
6785018;Hospital CNES 6785018;350660;Biritiba-Mirim;SP;Sao Paulo;-23,5698;-46,0407;143;143;0;20;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6788122;Hospital CNES 6788122;352050;Indaiatuba;SP;Sao Paulo;-23,0816;-47,2101;96;24;72;05;;2062;Medio Porte;Baixa/Media Complexidade;25,0
6817203;Hospital CNES 6817203;350900;Caieiras;SP;Sao Paulo;-23,3607;-46,7397;636;0;636;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
6817890;Hospital CNES 6817890;354100;Praia Grande;SP;Sao Paulo;-24,0084;-46,4121;1752;0;1752;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
6821626;Hospital CNES 6821626;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;12;0;12;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
6834183;Hospital CNES 6834183;352210;Itanhaém;SP;Sao Paulo;-24,1736;-46,788;12;12;0;07;;2062;Micro Porte;Baixa/Media Complexidade;100,0
6861717;Hospital CNES 6861717;350810;Buritama;SP;Sao Paulo;-21,0661;-50,1475;72;0;72;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
6864953;Hospital CNES 6864953;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;60;0;60;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
6878687;Hospital CNES 6878687;351640;Franco da Rocha;SP;Sao Paulo;-23,3229;-46,729;2148;2148;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
6879799;Hospital CNES 6879799;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6894070;Hospital CNES 6894070;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;12;0;12;36;;2232;Micro Porte;Baixa/Media Complexidade;0,0
6895263;Hospital CNES 6895263;354910;São João da Boa Vista;SP;Sao Paulo;-21,9707;-46,7944;40;40;0;36;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
6919456;Hospital CNES 6919456;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;180;180;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6938876;Hospital CNES 6938876;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;996;0;996;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
6943284;Hospital CNES 6943284;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;816;720;96;07;;1279;Grande Porte;Baixa/Media Complexidade;88,24
6950043;Hospital CNES 6950043;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;180;180;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6950051;Hospital CNES 6950051;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;168;168;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
6964036;Hospital CNES 6964036;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;108;108;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6964656;Hospital CNES 6964656;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6966594;Hospital CNES 6966594;355100;São Vicente;SP;Sao Paulo;-23,9574;-46,3883;624;432;192;07;;1244;Grande Porte;Baixa/Media Complexidade;69,23
6971199;Hospital CNES 6971199;352240;Itapeva;SP;Sao Paulo;-23,9788;-48,8764;84;84;0;62;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6976794;Hospital CNES 6976794;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;60;60;0;73;;1244;Medio Porte;Baixa/Media Complexidade;100,0
6988938;Hospital CNES 6988938;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;2544;0;2544;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
6992552;Hospital CNES 6992552;355500;Tupã;SP;Sao Paulo;-21,9335;-50,5191;48;48;0;73;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
6992560;Hospital CNES 6992560;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;84;84;0;36;;1023;Medio Porte;Baixa/Media Complexidade;100,0
6998178;Hospital CNES 6998178;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;84;84;0;62;;1031;Medio Porte;Baixa/Media Complexidade;100,0
6998194;Hospital CNES 6998194;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;720;600;120;05;;1031;Grande Porte;Baixa/Media Complexidade;83,33
6998704;Hospital CNES 6998704;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;1896;1812;84;05;;1244;Grande Porte;Baixa/Media Complexidade;95,57
7019076;Hospital CNES 7019076;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;84;84;0;62;;1031;Medio Porte;Baixa/Media Complexidade;100,0
7019661;Hospital CNES 7019661;351907;Hortolândia;SP;Sao Paulo;-22,8529;-47,2143;348;0;348;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7021461;Hospital CNES 7021461;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;240;240;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7023979;Hospital CNES 7023979;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;81;81;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7024231;Hospital CNES 7024231;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
7024274;Hospital CNES 7024274;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;168;0;168;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7044666;Hospital CNES 7044666;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;828;0;828;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
7047517;Hospital CNES 7047517;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;276;276;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7060165;Hospital CNES 7060165;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1512;0;1512;07;;3069;Grande Porte;Baixa/Media Complexidade;0,0
7060416;Hospital CNES 7060416;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;48;48;0;20;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
7066376;Hospital CNES 7066376;352480;Jales;SP;Sao Paulo;-20,2672;-50,5494;444;444;0;07;;3069;Grande Porte;Baixa/Media Complexidade;100,0
7068913;Hospital CNES 7068913;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;84;84;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7094132;Hospital CNES 7094132;354680;Santa Isabel;SP;Sao Paulo;-23,3172;-46,2237;168;168;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7096089;Hospital CNES 7096089;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;84;84;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7101090;Hospital CNES 7101090;350760;Bragança Paulista;SP;Sao Paulo;-22,9527;-46,5419;48;0;48;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
7103271;Hospital CNES 7103271;351670;Garça;SP;Sao Paulo;-22,2125;-49,6546;84;84;0;73;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7111568;Hospital CNES 7111568;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;60;60;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
7113218;Hospital CNES 7113218;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;264;264;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7134290;Hospital CNES 7134290;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;216;0;216;05;;2240;Grande Porte;Baixa/Media Complexidade;0,0
7134665;Hospital CNES 7134665;351907;Hortolândia;SP;Sao Paulo;-22,8529;-47,2143;180;180;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7159102;Hospital CNES 7159102;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;144;0;144;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7165072;Hospital CNES 7165072;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
7174691;Hospital CNES 7174691;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;781;0;781;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7174705;Hospital CNES 7174705;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1166;0;1166;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7174713;Hospital CNES 7174713;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1404;0;1404;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7174721;Hospital CNES 7174721;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1272;0;1272;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7182031;Hospital CNES 7182031;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;312;0;312;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7184344;Hospital CNES 7184344;354100;Praia Grande;SP;Sao Paulo;-24,0084;-46,4121;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7188676;Hospital CNES 7188676;353470;Ourinhos;SP;Sao Paulo;-22,9797;-49,8697;36;36;0;62;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
7210094;Hospital CNES 7210094;351230;Conchas;SP;Sao Paulo;-23,0154;-48,0134;180;168;12;05;;1244;Grande Porte;Baixa/Media Complexidade;93,33
7223560;Hospital CNES 7223560;353780;Piedade;SP;Sao Paulo;-23,7139;-47,4256;72;0;72;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7228163;Hospital CNES 7228163;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;192;192;0;20;;1120;Grande Porte;Baixa/Media Complexidade;100,0
7240481;Hospital CNES 7240481;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;420;0;420;36;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7252455;Hospital CNES 7252455;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2520;2280;240;05;;3999;Grande Porte;Baixa/Media Complexidade;90,48
7261012;Hospital CNES 7261012;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;720;0;720;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7264755;Hospital CNES 7264755;353390;Olímpia;SP;Sao Paulo;-20,7366;-48,9106;12;0;12;20;;2143;Micro Porte;Baixa/Media Complexidade;0,0
7276621;Hospital CNES 7276621;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
