id_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;esfera;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
2080613;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;84;0;84;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2080621;354000;Pompéia;SP;Sao Paulo;-22,107;-50,176;26;19;7;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;73,08
2080664;355500;Tupã;SP;Sao Paulo;-21,9335;-50,5191;158;142;16;;05;;3999;Grande Porte;Baixa/Media Complexidade;89,87
2080680;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;302;292;10;;05;;1023;Grande Porte;Baixa/Media Complexidade;96,69
2080699;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;220;1;219;;05;;2143;Grande Porte;Baixa/Media Complexidade;0,45
2080729;355100;São Vicente;SP;Sao Paulo;-23,9574;-46,3883;96;6;90;;05;;3999;Medio Porte;Baixa/Media Complexidade;6,25
2080737;351660;Gália;SP;Sao Paulo;-22,2918;-49,5504;45;27;18;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;60,0
2080745;354630;Santa Cruz das Palmeiras;SP;Sao Paulo;-21,8235;-47,248;35;25;10;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;71,43
2080753;351620;Franca;SP;Sao Paulo;-20,5352;-47,4039;106;0;106;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2080761;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;39;0;39;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2080788;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;48;48;0;;05;;1031;Pequeno Porte;Baixa/Media Complexidade;100,0
2080796;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;302;0;302;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2080818;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;314;0;314;;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2080826;352190;Itajobi;SP;Sao Paulo;-21,3123;-49,0629;50;35;15;;05;;3999;Medio Porte;Baixa/Media Complexidade;70,0
2080842;351000;Cândido Mota;SP;Sao Paulo;-22,7471;-50,3873;30;25;5;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;83,33
2080869;353660;Paulo de Faria;SP;Sao Paulo;-20,0296;-49,4;24;18;6;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;75,0
2080915;350640;Bilac;SP;Sao Paulo;-21,404;-50,4746;36;35;1;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;97,22
2080923;354970;São José do Rio Pardo;SP;Sao Paulo;-21,5953;-46,8873;138;86;52;;05;;3999;Medio Porte;Baixa/Media Complexidade;62,32
2080931;354890;São Carlos;SP;Sao Paulo;-22,0174;-47,886;278;177;101;;05;;3999;Grande Porte;Baixa/Media Complexidade;63,67
2080958;353530;Palmital;SP;Sao Paulo;-22,7858;-50,218;43;29;14;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;67,44
2080966;351520;Estrela d'Oeste;SP;Sao Paulo;-20,2875;-50,4049;51;45;6;;05;;3999;Medio Porte;Baixa/Media Complexidade;88,24
2080974;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;44;0;44;;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2080982;351190;Clementina;SP;Sao Paulo;-21,5604;-50,4525;24;21;3;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;87,5
2080990;352900;Marília;SP;Sao Paulo;-22,2171;-49,9501;163;80;83;;07;;3999;Grande Porte;Baixa/Media Complexidade;49,08
2081016;353070;Mogi Guaçu;SP;Sao Paulo;-22,3675;-46,9428;138;0;138;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2081032;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;53;0;53;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
2081040;350330;Araras;SP;Sao Paulo;-22,3572;-47,3842;81;0;81;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
2081059;353650;Paulínia;SP;Sao Paulo;-22,7542;-47,1488;110;106;4;;05;;1244;Medio Porte;Baixa/Media Complexidade;96,36
2081075;352050;Indaiatuba;SP;Sao Paulo;-23,0816;-47,2101;10;2;8;;62;;2062;Micro Porte;Baixa/Media Complexidade;20,0
2081083;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;114;69;45;;05;;3999;Medio Porte;Baixa/Media Complexidade;60,53
2081091;352260;Itapira;SP;Sao Paulo;-22,4357;-46,8224;97;97;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2081105;355630;Valparaíso;SP;Sao Paulo;-21,2229;-50,8699;55;31;24;;05;;3999;Medio Porte;Baixa/Media Complexidade;56,36
2081113;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;62;6;56;;05;;2054;Medio Porte;Baixa/Media Complexidade;9,68
2081164;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;99;79;20;;05;;3069;Medio Porte;Baixa/Media Complexidade;79,8
2081202;354330;Ribeirão Pires;SP;Sao Paulo;-23,7067;-46,4058;43;43;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2081229;353600;Parapuã;SP;Sao Paulo;-21,7792;-50,7949;32;26;6;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;81,25
2081237;354380;Rinópolis;SP;Sao Paulo;-21,7284;-50,7239;24;23;1;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;95,83
2081245;355230;Sud Mennucci;SP;Sao Paulo;-20,6872;-50,9238;22;20;2;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;90,91
2081253;350330;Araras;SP;Sao Paulo;-22,3572;-47,3842;179;123;56;;05;;3999;Grande Porte;Baixa/Media Complexidade;68,72
2081261;350700;Boituva;SP;Sao Paulo;-23,2855;-47,6786;54;39;15;;05;;3069;Medio Porte;Baixa/Media Complexidade;72,22
2081288;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;292;5;287;;05;;3999;Grande Porte;Baixa/Media Complexidade;1,71
2081296;350930;Cajobi;SP;Sao Paulo;-20,8773;-48,8063;32;21;11;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;65,62
2081342;355600;Urupês;SP;Sao Paulo;-21,2032;-49,2931;20;10;10;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;50,0
2081350;353880;Piraju;SP;Sao Paulo;-23,1981;-49,3803;68;49;19;;05;;3999;Medio Porte;Baixa/Media Complexidade;72,06
2081377;355710;Votuporanga;SP;Sao Paulo;-20,4237;-49,9781;214;141;73;;05;;3999;Grande Porte;Baixa/Media Complexidade;65,89
2081385;355510;Tupi Paulista;SP;Sao Paulo;-21,3825;-51,575;48;30;18;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;62,5
2081393;355160;Serra Negra;SP;Sao Paulo;-22,6139;-46,7033;49;33;16;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;67,35
2081407;352520;Jarinu;SP;Sao Paulo;-23,1039;-46,728;18;18;0;;15;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2081431;352740;Lucélia;SP;Sao Paulo;-21,7182;-51,0215;36;30;6;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;83,33
2081458;352690;Limeira;SP;Sao Paulo;-22,566;-47,397;236;189;47;;05;;3999;Grande Porte;Baixa/Media Complexidade;80,08
2081466;352450;Jaci;SP;Sao Paulo;-20,8805;-49,5797;216;168;48;;05;;3999;Grande Porte;Baixa/Media Complexidade;77,78
2081482;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;79;62;17;;07;;3999;Medio Porte;Baixa/Media Complexidade;78,48
2081490;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;213;209;4;;05;;1120;Grande Porte;Baixa/Media Complexidade;98,12
2081504;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;6;6;0;;62;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2081512;351840;Guaratinguetá;SP;Sao Paulo;-22,8075;-45,1938;146;104;42;;05;;3999;Medio Porte;Baixa/Media Complexidade;71,23
2081520;351780;Guaraçaí;SP;Sao Paulo;-21,0292;-51,2119;23;15;8;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;65,22
2081539;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;8;0;8;;20;;2054;Micro Porte;Baixa/Media Complexidade;0,0
2081555;352320;Itararé;SP;Sao Paulo;-24,1085;-49,3352;80;53;27;;05;;3999;Medio Porte;Baixa/Media Complexidade;66,25
2081563;351518;Espírito Santo do Pinhal;SP;Sao Paulo;-22,1909;-46,7477;99;50;49;;07;;2240;Medio Porte;Baixa/Media Complexidade;50,51
2081571;354420;Riolândia;SP;Sao Paulo;-19,9868;-49,6836;36;25;11;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;69,44
2081598;355360;Tapiratiba;SP;Sao Paulo;-21,4713;-46,7448;25;24;1;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;96,0
2081601;351620;Franca;SP;Sao Paulo;-20,5352;-47,4039;78;0;78;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2081628;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;186;0;186;;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2081636;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;38;0;38;;05;;2054;Pequeno Porte;Baixa/Media Complexidade;0,0
2081644;351840;Guaratinguetá;SP;Sao Paulo;-22,8075;-45,1938;161;94;67;;05;;3999;Grande Porte;Baixa/Media Complexidade;58,39
2081652;351690;General Salgado;SP;Sao Paulo;-20,6485;-50,364;28;19;9;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;67,86
2081660;352090;Ipaussu;SP;Sao Paulo;-23,0575;-49,6279;49;28;21;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;57,14
2081695;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;427;411;16;;05;;1023;Grande Porte;Baixa/Media Complexidade;96,25
2081717;351370;Descalvado;SP;Sao Paulo;-21,9002;-47,6181;40;25;15;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;62,5
2081725;352710;Lins;SP;Sao Paulo;-21,6718;-49,7526;224;207;17;;05;;1023;Grande Porte;Baixa/Media Complexidade;92,41
2081733;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;70;20;50;;07;;3999;Medio Porte;Baixa/Media Complexidade;28,57
2081741;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;32;0;32;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;0,0
2081768;350420;Auriflama;SP;Sao Paulo;-20,6836;-50,5572;44;35;9;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;79,55
2081784;350790;Brotas;SP;Sao Paulo;-22,2795;-48,1251;42;36;6;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;85,71
2081792;352810;Macaubal;SP;Sao Paulo;-20,8022;-49,9687;15;10;5;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;66,67
2081806;350110;Alto Alegre;SP;Sao Paulo;-21,5811;-50,168;22;19;3;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;86,36
2081814;351820;Guararapes;SP;Sao Paulo;-21,2544;-50,6453;74;48;26;;05;;3999;Medio Porte;Baixa/Media Complexidade;64,86
2081830;353720;Pedro de Toledo;SP;Sao Paulo;-24,2764;-47,2354;3;3;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2081865;350410;Atibaia;SP;Sao Paulo;-23,1171;-46,5563;71;0;71;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2081873;354220;Rancharia;SP;Sao Paulo;-22,2269;-50,893;115;81;34;;05;;3999;Medio Porte;Baixa/Media Complexidade;70,43
2081881;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;132;0;132;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2081903;355640;Vargem Grande do Sul;SP;Sao Paulo;-21,8322;-46,8913;50;31;19;;05;;3999;Medio Porte;Baixa/Media Complexidade;62,0
2081938;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;179;0;179;;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2081946;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;131;0;131;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2081970;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;207;198;9;;05;;1031;Grande Porte;Baixa/Media Complexidade;95,65
2081989;350740;Borborema;SP;Sao Paulo;-21,6214;-49,0741;26;16;10;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;61,54
2082012;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;11;0;11;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2082071;351070;Cardoso;SP;Sao Paulo;-20,08;-49,9183;31;10;21;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;32,26
2082098;350270;Apiaí;SP;Sao Paulo;-24,5108;-48,8443;51;45;6;;05;;3999;Medio Porte;Baixa/Media Complexidade;88,24
2082101;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;93;0;93;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2082128;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;341;207;134;;05;;3999;Grande Porte;Baixa/Media Complexidade;60,7
2082179;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;111;12;99;;05;;3999;Medio Porte;Baixa/Media Complexidade;10,81
2082187;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;883;833;50;;05;;3069;Grande Porte;Baixa/Media Complexidade;94,34
2082195;350190;Amparo;SP;Sao Paulo;-22,7088;-46,772;43;7;36;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;16,28
2082209;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;114;114;0;;21;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2082225;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;285;252;33;;05;;1023;Grande Porte;Baixa/Media Complexidade;88,42
2082276;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;600;600;0;;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082284;355080;São Sebastião da Grama;SP;Sao Paulo;-21,7041;-46,8208;30;26;4;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;86,67
2082292;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;185;0;185;;07;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2082306;351080;Casa Branca;SP;Sao Paulo;-21,7708;-47,0852;35;27;8;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;77,14
2082314;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;80;0;80;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2082322;354070;Porto Ferreira;SP;Sao Paulo;-21,8498;-47,487;61;37;24;;05;;3999;Medio Porte;Baixa/Media Complexidade;60,66
2082330;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;189;0;189;;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2082349;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;231;231;0;;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2082381;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;51;51;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2082411;353980;Poá;SP;Sao Paulo;-23,5333;-46,3473;10;10;0;;73;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2082438;355720;Chavantes;SP;Sao Paulo;-23,0366;-49,7096;51;30;21;;05;;3999;Medio Porte;Baixa/Media Complexidade;58,82
2082446;350010;Adamantina;SP;Sao Paulo;-21,682;-51,0737;85;85;0;;07;;3999;Medio Porte;Baixa/Media Complexidade;100,0
2082454;355500;Tupã;SP;Sao Paulo;-21,9335;-50,5191;210;210;0;;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082462;352670;Leme;SP;Sao Paulo;-22,1809;-47,3841;33;0;33;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
2082470;350330;Araras;SP;Sao Paulo;-22,3572;-47,3842;185;65;120;;07;;3999;Grande Porte;Baixa/Media Complexidade;35,14
2082497;350630;Bernardino de Campos;SP;Sao Paulo;-23,0164;-49,4679;23;23;0;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
2082519;353550;Paraguaçu Paulista;SP;Sao Paulo;-22,4114;-50,5732;113;89;24;;05;;3999;Medio Porte;Baixa/Media Complexidade;78,76
2082527;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;191;162;29;;05;;3999;Grande Porte;Baixa/Media Complexidade;84,82
2082535;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;132;0;132;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2082551;351940;Ibirá;SP;Sao Paulo;-21,083;-49,2448;27;9;18;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;33,33
2082586;353460;Osvaldo Cruz;SP;Sao Paulo;-21,7968;-50,8793;72;58;14;;05;;3999;Medio Porte;Baixa/Media Complexidade;80,56
2082594;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;180;167;13;;05;;1244;Grande Porte;Baixa/Media Complexidade;92,78
2082608;353030;Mirassol;SP;Sao Paulo;-20,8169;-49,5206;33;0;33;;05;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2082624;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;168;30;138;;05;;3999;Grande Porte;Baixa/Media Complexidade;17,86
2082632;350530;Barra Bonita;SP;Sao Paulo;-22,4909;-48,5583;58;36;22;;05;;3999;Medio Porte;Baixa/Media Complexidade;62,07
2082640;351960;Ibitinga;SP;Sao Paulo;-21,7562;-48,8319;107;58;49;;05;;3999;Medio Porte;Baixa/Media Complexidade;54,21
2082659;353300;Nova Granada;SP;Sao Paulo;-20,5321;-49,3123;62;19;43;;05;;3999;Medio Porte;Baixa/Media Complexidade;30,65
2082667;353140;Monte Aprazível;SP;Sao Paulo;-20,768;-49,7184;80;30;50;;05;;3999;Medio Porte;Baixa/Media Complexidade;37,5
2082675;350280;Araçatuba;SP;Sao Paulo;-21,2076;-50,4401;86;86;0;;05;;3999;Medio Porte;Baixa/Media Complexidade;100,0
2082691;350210;Andradina;SP;Sao Paulo;-20,8948;-51,3786;127;89;38;;05;;3999;Medio Porte;Baixa/Media Complexidade;70,08
2082705;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;3;0;3;;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
2082721;355060;São Roque;SP;Sao Paulo;-23,5226;-47,1357;70;70;0;;05;;3999;Medio Porte;Baixa/Media Complexidade;100,0
2082748;350220;Angatuba;SP;Sao Paulo;-23,4917;-48,4139;57;54;3;;05;;3999;Medio Porte;Baixa/Media Complexidade;94,74
2082756;354540;Salto Grande;SP;Sao Paulo;-22,8894;-49,9831;34;22;12;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;64,71
2082780;351160;Cesário Lange;SP;Sao Paulo;-23,226;-47,9545;27;23;4;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;85,19
2082810;351390;Divinolândia;SP;Sao Paulo;-21,6637;-46,7361;186;186;0;;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082829;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;286;256;30;;05;;1031;Grande Porte;Baixa/Media Complexidade;89,51
2082845;353390;Olímpia;SP;Sao Paulo;-20,7366;-48,9106;81;50;31;;05;;3999;Medio Porte;Baixa/Media Complexidade;61,73
2082853;350590;Batatais;SP;Sao Paulo;-20,8929;-47,5921;141;108;33;;05;;3999;Medio Porte;Baixa/Media Complexidade;76,6
2082861;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;109;109;0;;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2082888;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;190;126;64;;05;;3999;Grande Porte;Baixa/Media Complexidade;66,32
2082926;351050;Caraguatatuba;SP;Sao Paulo;-23,6125;-45,4125;171;121;50;;05;;3999;Grande Porte;Baixa/Media Complexidade;70,76
2082934;355300;Taguaí;SP;Sao Paulo;-23,4452;-49,4024;30;25;5;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;83,33
2082942;352800;Macatuba;SP;Sao Paulo;-22,5002;-48,7102;31;18;13;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;58,06
2082977;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;4;0;4;;62;;2232;Micro Porte;Baixa/Media Complexidade;0,0
2082985;355320;Taiúva;SP;Sao Paulo;-21,1223;-48,4528;4;4;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2083019;353010;Mirandópolis;SP;Sao Paulo;-21,1313;-51,1035;100;100;0;;05;;1023;Medio Porte;Baixa/Media Complexidade;100,0
2083027;353740;Pereira Barreto;SP;Sao Paulo;-20,6368;-51,1123;56;50;6;;05;;3999;Medio Porte;Baixa/Media Complexidade;89,29
2083051;350250;Aparecida;SP;Sao Paulo;-22,8495;-45,2325;101;78;23;;05;;3999;Medio Porte;Baixa/Media Complexidade;77,23
2083086;352530;Jaú;SP;Sao Paulo;-22,2936;-48,5592;315;245;70;;07;;3069;Grande Porte;Baixa/Media Complexidade;77,78
2083094;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;124;124;0;;05;;1023;Medio Porte;Baixa/Media Complexidade;100,0
2083116;352900;Marília;SP;Sao Paulo;-22,2171;-49,9501;197;98;99;;05;;3999;Grande Porte;Baixa/Media Complexidade;49,75
2083140;354680;Santa Isabel;SP;Sao Paulo;-23,3172;-46,2237;76;64;12;;05;;3999;Medio Porte;Baixa/Media Complexidade;84,21
2083159;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;133;93;40;;07;;3999;Medio Porte;Baixa/Media Complexidade;69,92
2083175;353780;Piedade;SP;Sao Paulo;-23,7139;-47,4256;73;59;14;;05;;3069;Medio Porte;Baixa/Media Complexidade;80,82
2083191;351060;Carapicuíba;SP;Sao Paulo;-23,5235;-46,8407;57;0;57;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2083213;355440;Terra Roxa;SP;Sao Paulo;-20,787;-48,3314;34;30;4;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;88,24
2083248;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;68;0;68;;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2083256;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;95;0;95;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2083272;350635;Bertioga;SP;Sao Paulo;-23,8486;-46,1396;49;49;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2083299;354890;São Carlos;SP;Sao Paulo;-22,0174;-47,886;72;0;72;;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
2083493;354020;Pontal;SP;Sao Paulo;-21,0216;-48,0423;38;30;8;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;78,95
2083604;350450;Avaré;SP;Sao Paulo;-23,1067;-48,9251;199;152;47;;05;;3999;Grande Porte;Baixa/Media Complexidade;76,38
2083876;351630;Francisco Morato;SP;Sao Paulo;-23,2792;-46,7448;94;94;0;;05;;3999;Medio Porte;Baixa/Media Complexidade;100,0
2083973;351770;Guará;SP;Sao Paulo;-20,4302;-47,8236;60;52;8;;05;;3999;Medio Porte;Baixa/Media Complexidade;86,67
2083981;355240;Sumaré;SP;Sao Paulo;-22,8204;-47,2728;211;211;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2084007;350710;Bom Jesus dos Perdões;SP;Sao Paulo;-23,1356;-46,4675;13;13;0;;15;;1244;Micro Porte;Baixa/Media Complexidade;100,0
2084023;353240;Nazaré Paulista;SP;Sao Paulo;-23,1747;-46,3983;20;20;0;;05;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2084058;354640;Santa Cruz do Rio Pardo;SP;Sao Paulo;-22,8988;-49,6354;123;72;51;;05;;3999;Medio Porte;Baixa/Media Complexidade;58,54
2084074;355260;Tabapuã;SP;Sao Paulo;-20,9602;-49,0307;30;11;19;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;36,67
2084090;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;105;0;105;;05;;2046;Medio Porte;Baixa/Media Complexidade;0,0
2084120;350330;Araras;SP;Sao Paulo;-22,3572;-47,3842;15;0;15;;05;;3999;Pequeno Porte;Baixa/Media Complexidade;0,0
2084139;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;54;45;9;;05;;1031;Medio Porte;Baixa/Media Complexidade;83,33
2084163;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;286;286;0;;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2084171;355170;Sertãozinho;SP;Sao Paulo;-21,1316;-47,9875;134;81;53;;05;;3999;Medio Porte;Baixa/Media Complexidade;60,45
2084201;353470;Ourinhos;SP;Sao Paulo;-22,9797;-49,8697;36;0;36;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
2084228;354910;São João da Boa Vista;SP;Sao Paulo;-21,9707;-46,7944;169;112;57;;05;;3999;Grande Porte;Baixa/Media Complexidade;66,27
2084236;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;192;170;22;;05;;1023;Grande Porte;Baixa/Media Complexidade;88,54
2084244;352050;Indaiatuba;SP;Sao Paulo;-23,0816;-47,2101;115;69;46;;07;;3999;Medio Porte;Baixa/Media Complexidade;60,0
2084252;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;19;19;0;;07;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
2084287;352260;Itapira;SP;Sao Paulo;-22,4357;-46,8224;54;2;52;;05;;3999;Medio Porte;Baixa/Media Complexidade;3,7
2084309;355710;Votuporanga;SP;Sao Paulo;-20,4237;-49,9781;35;0;35;;05;;2143;Pequeno Porte;Baixa/Media Complexidade;0,0
2084317;350190;Amparo;SP;Sao Paulo;-22,7088;-46,772;273;160;113;;07;;3999;Grande Porte;Baixa/Media Complexidade;58,61
2084333;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;160;0;160;;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2084368;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;73;0;73;;05;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2084376;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;165;0;165;;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2084384;351518;Espírito Santo do Pinhal;SP;Sao Paulo;-22,1909;-46,7477;241;241;0;;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2084414;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;263;169;94;;05;;3999;Grande Porte;Baixa/Media Complexidade;64,26
2084422;355040;São Pedro;SP;Sao Paulo;-22,5483;-47,9096;72;60;12;;05;;3999;Medio Porte;Baixa/Media Complexidade;83,33
2084430;351220;Conchal;SP;Sao Paulo;-22,3375;-47,1729;50;40;10;;05;;3999;Medio Porte;Baixa/Media Complexidade;80,0
